txn_id,device,flow_id,role,native_size,req_bytes,mode,n_segments,total_bytes,first_seg,max_seg,min_seg,mean_seg,last_seg
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1795,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1795,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1795,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1796,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1796,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1796,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1796,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1797,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1797,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1797,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1797,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1798,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1798,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1798,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1798,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1799,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1799,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1799,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1799,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1800,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1800,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1800,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1800,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1801,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1801,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1801,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1801,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1802,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1802,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1802,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1802,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1803,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1803,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1803,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1803,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1804,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1804,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1804,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1804,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1805,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1805,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1805,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1805,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1806,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1806,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1806,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1806,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1807,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1807,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1807,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1807,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1808,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1808,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1808,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1808,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1809,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1809,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1809,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1809,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1810,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1810,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1810,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1810,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1811,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1811,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1811,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1811,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1812,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1812,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1812,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1812,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1813,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1813,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1813,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1813,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1814,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1814,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1814,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1814,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1815,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1815,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1815,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1815,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1816,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1816,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1816,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1816,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1817,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1817,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1817,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1817,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1818,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1818,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1818,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1818,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1819,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1819,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1819,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1819,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1820,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1820,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1820,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1820,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1821,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1821,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1821,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1821,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1822,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1822,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1822,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1822,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1823,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1823,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1823,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1823,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1824,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1824,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1824,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1824,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1825,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1825,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1825,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1825,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1826,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1826,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1826,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1826,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1827,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1827,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1827,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1827,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1828,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1828,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1828,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1828,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1829,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,native,1,61,61,61,61,61.0,61
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1829,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc1,4,61,10,18,10,15.25,15
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1829,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc2,2,61,28,33,28,30.5,33
ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000#1829,ION7550,ION7550L.pcap|10.0.0.3:51481>10.0.0.11:20000,real,61,22,split_bpc4,1,61,61,61,61,61.0,61
