config,capture,device_label,is_reference,master_ip,master_port,outstation_ip,outstation_port,tcp_stream,connection_id,req_frame,req_time_epoch,req_seq,req_ack,req_flags,req_tcp_len,req_ip_len,req_func,first_rev_frame,first_rev_time_epoch,first_rev_tcp_len,first_rev_flags,pure_ack_present,pure_ack_frame,pure_ack_time_epoch,pure_ack_seq,pure_ack_ack,resp_frame,resp_time_epoch,resp_tcp_len,resp_ip_len,resp_flags,resp_func,req_to_first_rev_ms,req_to_pure_ack_ms,pure_ack_to_resp_ms,req_to_resp_ms,retransmission_count,duplicate_ack_count,out_of_order,reset,missing_response,packet_count,transaction_ip_bytes,classification,classification_confidence,ambiguity_reason,ack_mode,response_delivery,is_first_in_connection
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45554,127.0.0.1,20000,19,127.0.0.1:45554<->127.0.0.1:20000#s19,205,1784212200.7953987,88,2459,0x0018,15,81,0,206,1784212200.8305368,1657,0x0018,False,,,,,206,1784212200.8305368,1657,1723,0x0018,129,35.13813,,,35.13813,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45584,127.0.0.1,20000,21,127.0.0.1:45584<->127.0.0.1:20000#s21,216,1784212202.0496926,1,1,0x0018,24,90,20,217,1784212202.0497043,0,0x0010,True,217,1784212202.0497043,1,25,218,1784212202.0848815,17,83,0x0018,129,0.011683,0.011683,35.177231,35.188913,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45584,127.0.0.1,20000,21,127.0.0.1:45584<->127.0.0.1:20000#s21,220,1784212202.08496,25,18,0x0018,21,87,2,221,1784212202.120373,17,0x0018,False,,,,,221,1784212202.120373,17,83,0x0018,129,35.413027,,,35.413027,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45584,127.0.0.1,20000,21,127.0.0.1:45584<->127.0.0.1:20000#s21,222,1784212202.120449,46,35,0x0018,24,90,20,223,1784212202.1559863,17,0x0018,False,,,,,223,1784212202.1559863,17,83,0x0018,129,35.537243,,,35.537243,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45584,127.0.0.1,20000,21,127.0.0.1:45584<->127.0.0.1:20000#s21,224,1784212202.1562276,70,52,0x0018,18,84,1,225,1784212202.1920352,2407,0x0018,False,,,,,225,1784212202.1920352,2407,2473,0x0018,129,35.80761,,,35.80761,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45584,127.0.0.1,20000,21,127.0.0.1:45584<->127.0.0.1:20000#s21,226,1784212202.1921709,88,2459,0x0018,15,81,0,227,1784212202.227976,1657,0x0018,False,,,,,227,1784212202.227976,1657,1723,0x0018,129,35.805225,,,35.805225,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45612,127.0.0.1,20000,23,127.0.0.1:45612<->127.0.0.1:20000#s23,237,1784212203.446335,1,1,0x0018,24,90,20,238,1784212203.446347,0,0x0010,True,238,1784212203.446347,1,25,239,1784212203.4814703,17,83,0x0018,129,0.011921,0.011921,35.123348,35.135269,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45612,127.0.0.1,20000,23,127.0.0.1:45612<->127.0.0.1:20000#s23,241,1784212203.4815402,25,18,0x0018,21,87,2,242,1784212203.516946,17,0x0018,False,,,,,242,1784212203.516946,17,83,0x0018,129,35.405874,,,35.405874,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45612,127.0.0.1,20000,23,127.0.0.1:45612<->127.0.0.1:20000#s23,243,1784212203.5172822,46,35,0x0018,24,90,20,244,1784212203.5526161,17,0x0018,False,,,,,244,1784212203.5526161,17,83,0x0018,129,35.333872,,,35.333872,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45612,127.0.0.1,20000,23,127.0.0.1:45612<->127.0.0.1:20000#s23,245,1784212203.552739,70,52,0x0018,18,84,1,246,1784212203.5886426,2407,0x0018,False,,,,,246,1784212203.5886426,2407,2473,0x0018,129,35.903692,,,35.903692,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45612,127.0.0.1,20000,23,127.0.0.1:45612<->127.0.0.1:20000#s23,247,1784212203.58877,88,2459,0x0018,15,81,0,248,1784212203.624371,1657,0x0018,False,,,,,248,1784212203.624371,1657,1723,0x0018,129,35.601139,,,35.601139,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45632,127.0.0.1,20000,25,127.0.0.1:45632<->127.0.0.1:20000#s25,258,1784212204.8424792,1,1,0x0018,24,90,20,259,1784212204.8424911,0,0x0010,True,259,1784212204.8424911,1,25,260,1784212204.8776708,17,83,0x0018,129,0.011921,0.011921,35.179615,35.191536,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45632,127.0.0.1,20000,25,127.0.0.1:45632<->127.0.0.1:20000#s25,262,1784212204.877749,25,18,0x0018,21,87,2,263,1784212204.9131634,17,0x0018,False,,,,,263,1784212204.9131634,17,83,0x0018,129,35.414457,,,35.414457,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45632,127.0.0.1,20000,25,127.0.0.1:45632<->127.0.0.1:20000#s25,264,1784212204.913239,46,35,0x0018,24,90,20,265,1784212204.948989,17,0x0018,False,,,,,265,1784212204.948989,17,83,0x0018,129,35.749912,,,35.749912,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45632,127.0.0.1,20000,25,127.0.0.1:45632<->127.0.0.1:20000#s25,266,1784212204.9491186,70,52,0x0018,18,84,1,267,1784212204.9846885,2407,0x0018,False,,,,,267,1784212204.9846885,2407,2473,0x0018,129,35.569906,,,35.569906,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45632,127.0.0.1,20000,25,127.0.0.1:45632<->127.0.0.1:20000#s25,268,1784212204.9850276,88,2459,0x0018,15,81,0,269,1784212205.020358,1657,0x0018,False,,,,,269,1784212205.020358,1657,1723,0x0018,129,35.330534,,,35.330534,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45650,127.0.0.1,20000,27,127.0.0.1:45650<->127.0.0.1:20000#s27,279,1784212206.2386014,1,1,0x0018,24,90,20,280,1784212206.2386084,0,0x0010,True,280,1784212206.2386084,1,25,281,1784212206.2737472,17,83,0x0018,129,0.006914,0.006914,35.138845,35.14576,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45650,127.0.0.1,20000,27,127.0.0.1:45650<->127.0.0.1:20000#s27,283,1784212206.2738144,25,18,0x0018,21,87,2,284,1784212206.3093421,17,0x0018,False,,,,,284,1784212206.3093421,17,83,0x0018,129,35.527706,,,35.527706,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45650,127.0.0.1,20000,27,127.0.0.1:45650<->127.0.0.1:20000#s27,285,1784212206.3094172,46,35,0x0018,24,90,20,286,1784212206.3447435,17,0x0018,False,,,,,286,1784212206.3447435,17,83,0x0018,129,35.326242,,,35.326242,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45650,127.0.0.1,20000,27,127.0.0.1:45650<->127.0.0.1:20000#s27,287,1784212206.3450825,70,52,0x0018,18,84,1,288,1784212206.380201,2407,0x0018,False,,,,,288,1784212206.380201,2407,2473,0x0018,129,35.11858,,,35.11858,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,45650,127.0.0.1,20000,27,127.0.0.1:45650<->127.0.0.1:20000#s27,289,1784212206.3807437,88,2459,0x0018,15,81,0,290,1784212206.4158635,1657,0x0018,False,,,,,290,1784212206.4158635,1657,1723,0x0018,129,35.119772,,,35.119772,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48928,127.0.0.1,20000,29,127.0.0.1:48928<->127.0.0.1:20000#s29,300,1784212207.6353917,1,1,0x0018,24,90,20,301,1784212207.6354034,0,0x0010,True,301,1784212207.6354034,1,25,302,1784212207.670554,17,83,0x0018,129,0.011683,0.011683,35.150528,35.16221,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48928,127.0.0.1,20000,29,127.0.0.1:48928<->127.0.0.1:20000#s29,304,1784212207.670632,25,18,0x0018,21,87,2,305,1784212207.706037,17,0x0018,False,,,,,305,1784212207.706037,17,83,0x0018,129,35.405159,,,35.405159,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48928,127.0.0.1,20000,29,127.0.0.1:48928<->127.0.0.1:20000#s29,306,1784212207.7061048,46,35,0x0018,24,90,20,307,1784212207.7415025,17,0x0018,False,,,,,307,1784212207.7415025,17,83,0x0018,129,35.397768,,,35.397768,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48928,127.0.0.1,20000,29,127.0.0.1:48928<->127.0.0.1:20000#s29,308,1784212207.7416239,70,52,0x0018,18,84,1,309,1784212207.7771647,2407,0x0018,False,,,,,309,1784212207.7771647,2407,2473,0x0018,129,35.540819,,,35.540819,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48928,127.0.0.1,20000,29,127.0.0.1:48928<->127.0.0.1:20000#s29,310,1784212207.7772558,88,2459,0x0018,15,81,0,311,1784212207.8128088,1657,0x0018,False,,,,,311,1784212207.8128088,1657,1723,0x0018,129,35.552979,,,35.552979,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48938,127.0.0.1,20000,31,127.0.0.1:48938<->127.0.0.1:20000#s31,321,1784212209.030914,1,1,0x0018,24,90,20,322,1784212209.030925,0,0x0010,True,322,1784212209.030925,1,25,323,1784212209.066043,17,83,0x0018,129,0.010967,0.010967,35.117865,35.128832,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48938,127.0.0.1,20000,31,127.0.0.1:48938<->127.0.0.1:20000#s31,325,1784212209.066092,25,18,0x0018,21,87,2,326,1784212209.1014984,17,0x0018,False,,,,,326,1784212209.1014984,17,83,0x0018,129,35.406351,,,35.406351,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48938,127.0.0.1,20000,31,127.0.0.1:48938<->127.0.0.1:20000#s31,327,1784212209.101572,46,35,0x0018,24,90,20,328,1784212209.1373243,17,0x0018,False,,,,,328,1784212209.1373243,17,83,0x0018,129,35.752296,,,35.752296,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48938,127.0.0.1,20000,31,127.0.0.1:48938<->127.0.0.1:20000#s31,329,1784212209.137437,70,52,0x0018,18,84,1,330,1784212209.17348,2407,0x0018,False,,,,,330,1784212209.17348,2407,2473,0x0018,129,36.042929,,,36.042929,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48938,127.0.0.1,20000,31,127.0.0.1:48938<->127.0.0.1:20000#s31,331,1784212209.1736155,88,2459,0x0018,15,81,0,332,1784212209.209183,1657,0x0018,False,,,,,332,1784212209.209183,1657,1723,0x0018,129,35.567522,,,35.567522,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48962,127.0.0.1,20000,33,127.0.0.1:48962<->127.0.0.1:20000#s33,342,1784212210.4277,1,1,0x0018,24,90,20,343,1784212210.4277115,0,0x0010,True,343,1784212210.4277115,1,25,344,1784212210.4628546,17,83,0x0018,129,0.011444,0.011444,35.143137,35.154581,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48962,127.0.0.1,20000,33,127.0.0.1:48962<->127.0.0.1:20000#s33,346,1784212210.4629242,25,18,0x0018,21,87,2,347,1784212210.4983451,17,0x0018,False,,,,,347,1784212210.4983451,17,83,0x0018,129,35.420895,,,35.420895,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48962,127.0.0.1,20000,33,127.0.0.1:48962<->127.0.0.1:20000#s33,348,1784212210.4984128,46,35,0x0018,24,90,20,349,1784212210.5337503,17,0x0018,False,,,,,349,1784212210.5337503,17,83,0x0018,129,35.337448,,,35.337448,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48962,127.0.0.1,20000,33,127.0.0.1:48962<->127.0.0.1:20000#s33,350,1784212210.5338256,70,52,0x0018,18,84,1,351,1784212210.5692172,2407,0x0018,False,,,,,351,1784212210.5692172,2407,2473,0x0018,129,35.391569,,,35.391569,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48962,127.0.0.1,20000,33,127.0.0.1:48962<->127.0.0.1:20000#s33,352,1784212210.569306,88,2459,0x0018,15,81,0,353,1784212210.60487,1657,0x0018,False,,,,,353,1784212210.60487,1657,1723,0x0018,129,35.564184,,,35.564184,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48980,127.0.0.1,20000,35,127.0.0.1:48980<->127.0.0.1:20000#s35,363,1784212211.8230824,1,1,0x0018,24,90,20,364,1784212211.8230944,0,0x0010,True,364,1784212211.8230944,1,25,365,1784212211.858248,17,83,0x0018,129,0.011921,0.011921,35.153627,35.165548,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48980,127.0.0.1,20000,35,127.0.0.1:48980<->127.0.0.1:20000#s35,367,1784212211.8583257,25,18,0x0018,21,87,2,368,1784212211.893731,17,0x0018,False,,,,,368,1784212211.893731,17,83,0x0018,129,35.405397,,,35.405397,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48980,127.0.0.1,20000,35,127.0.0.1:48980<->127.0.0.1:20000#s35,369,1784212211.8938062,46,35,0x0018,24,90,20,370,1784212211.9295526,17,0x0018,False,,,,,370,1784212211.9295526,17,83,0x0018,129,35.746336,,,35.746336,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48980,127.0.0.1,20000,35,127.0.0.1:48980<->127.0.0.1:20000#s35,371,1784212211.9296768,70,52,0x0018,18,84,1,372,1784212211.9652221,2407,0x0018,False,,,,,372,1784212211.9652221,2407,2473,0x0018,129,35.545349,,,35.545349,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,48980,127.0.0.1,20000,35,127.0.0.1:48980<->127.0.0.1:20000#s35,373,1784212211.965329,88,2459,0x0018,15,81,0,374,1784212212.0013275,1657,0x0018,False,,,,,374,1784212212.0013275,1657,1723,0x0018,129,35.998583,,,35.998583,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49004,127.0.0.1,20000,37,127.0.0.1:49004<->127.0.0.1:20000#s37,384,1784212213.219453,1,1,0x0018,24,90,20,385,1784212213.2194648,0,0x0010,True,385,1784212213.2194648,1,25,386,1784212213.2546458,17,83,0x0018,129,0.011683,0.011683,35.181046,35.192728,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49004,127.0.0.1,20000,37,127.0.0.1:49004<->127.0.0.1:20000#s37,388,1784212213.2547243,25,18,0x0018,21,87,2,389,1784212213.290136,17,0x0018,False,,,,,389,1784212213.290136,17,83,0x0018,129,35.411835,,,35.411835,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49004,127.0.0.1,20000,37,127.0.0.1:49004<->127.0.0.1:20000#s37,390,1784212213.2901917,46,35,0x0018,24,90,20,391,1784212213.3257303,17,0x0018,False,,,,,391,1784212213.3257303,17,83,0x0018,129,35.538673,,,35.538673,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49004,127.0.0.1,20000,37,127.0.0.1:49004<->127.0.0.1:20000#s37,392,1784212213.3258543,70,52,0x0018,18,84,1,393,1784212213.3619423,2407,0x0018,False,,,,,393,1784212213.3619423,2407,2473,0x0018,129,36.08799,,,36.08799,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49004,127.0.0.1,20000,37,127.0.0.1:49004<->127.0.0.1:20000#s37,394,1784212213.362076,88,2459,0x0018,15,81,0,395,1784212213.3980253,1657,0x0018,False,,,,,395,1784212213.3980253,1657,1723,0x0018,129,35.94923,,,35.94923,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49012,127.0.0.1,20000,39,127.0.0.1:49012<->127.0.0.1:20000#s39,405,1784212214.6162975,1,1,0x0018,24,90,20,406,1784212214.616304,0,0x0010,True,406,1784212214.616304,1,25,407,1784212214.6514182,17,83,0x0018,129,0.006437,0.006437,35.114288,35.120726,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49012,127.0.0.1,20000,39,127.0.0.1:49012<->127.0.0.1:20000#s39,409,1784212214.6514614,25,18,0x0018,21,87,2,410,1784212214.6867359,17,0x0018,False,,,,,410,1784212214.6867359,17,83,0x0018,129,35.274506,,,35.274506,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49012,127.0.0.1,20000,39,127.0.0.1:49012<->127.0.0.1:20000#s39,411,1784212214.6867902,46,35,0x0018,24,90,20,412,1784212214.7220848,17,0x0018,False,,,,,412,1784212214.7220848,17,83,0x0018,129,35.294533,,,35.294533,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49012,127.0.0.1,20000,39,127.0.0.1:49012<->127.0.0.1:20000#s39,413,1784212214.7221472,70,52,0x0018,18,84,1,414,1784212214.7575,2407,0x0018,False,,,,,414,1784212214.7575,2407,2473,0x0018,129,35.352707,,,35.352707,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_035ms,delay_035ms.pcap,delay_035ms,False,127.0.0.1,49012,127.0.0.1,20000,39,127.0.0.1:49012<->127.0.0.1:20000#s39,415,1784212214.7575295,88,2459,0x0018,15,81,0,416,1784212214.792747,1657,0x0018,False,,,,,416,1784212214.792747,1657,1723,0x0018,129,35.217524,,,35.217524,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53192,127.0.0.1,20000,1,127.0.0.1:53192<->127.0.0.1:20000#s1,6,1784212217.7274678,1,1,0x0018,24,90,20,7,1784212217.727475,0,0x0010,True,7,1784212217.727475,1,25,8,1784212217.7635646,17,83,0x0018,129,0.007153,0.007153,36.089659,36.096811,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53192,127.0.0.1,20000,1,127.0.0.1:53192<->127.0.0.1:20000#s1,10,1784212217.7635992,25,18,0x0018,21,87,2,11,1784212217.7998269,17,0x0018,False,,,,,11,1784212217.7998269,17,83,0x0018,129,36.227703,,,36.227703,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53192,127.0.0.1,20000,1,127.0.0.1:53192<->127.0.0.1:20000#s1,12,1784212217.7998602,46,35,0x0018,24,90,20,13,1784212217.8360674,17,0x0018,False,,,,,13,1784212217.8360674,17,83,0x0018,129,36.207199,,,36.207199,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53192,127.0.0.1,20000,1,127.0.0.1:53192<->127.0.0.1:20000#s1,14,1784212217.8361166,70,52,0x0018,18,84,1,15,1784212217.8723304,2407,0x0018,False,,,,,15,1784212217.8723304,2407,2473,0x0018,129,36.213875,,,36.213875,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53192,127.0.0.1,20000,1,127.0.0.1:53192<->127.0.0.1:20000#s1,16,1784212217.8723893,88,2459,0x0018,15,81,0,17,1784212217.908631,1657,0x0018,False,,,,,17,1784212217.908631,1657,1723,0x0018,129,36.24177,,,36.24177,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53212,127.0.0.1,20000,3,127.0.0.1:53212<->127.0.0.1:20000#s3,27,1784212219.1258633,1,1,0x0018,24,90,20,28,1784212219.1258745,0,0x0010,True,28,1784212219.1258745,1,25,29,1784212219.1619875,17,83,0x0018,129,0.011206,0.011206,36.113024,36.124229,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53212,127.0.0.1,20000,3,127.0.0.1:53212<->127.0.0.1:20000#s3,31,1784212219.162055,25,18,0x0018,21,87,2,32,1784212219.1983917,17,0x0018,False,,,,,32,1784212219.1983917,17,83,0x0018,129,36.33666,,,36.33666,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53212,127.0.0.1,20000,3,127.0.0.1:53212<->127.0.0.1:20000#s3,33,1784212219.1984665,46,35,0x0018,24,90,20,34,1784212219.2347302,17,0x0018,False,,,,,34,1784212219.2347302,17,83,0x0018,129,36.263704,,,36.263704,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53212,127.0.0.1,20000,3,127.0.0.1:53212<->127.0.0.1:20000#s3,35,1784212219.234804,70,52,0x0018,18,84,1,36,1784212219.2710881,2407,0x0018,False,,,,,36,1784212219.2710881,2407,2473,0x0018,129,36.284208,,,36.284208,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53212,127.0.0.1,20000,3,127.0.0.1:53212<->127.0.0.1:20000#s3,37,1784212219.2711408,88,2459,0x0018,15,81,0,38,1784212219.3075368,1657,0x0018,False,,,,,38,1784212219.3075368,1657,1723,0x0018,129,36.396027,,,36.396027,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53238,127.0.0.1,20000,5,127.0.0.1:53238<->127.0.0.1:20000#s5,48,1784212220.5246553,1,1,0x0018,24,90,20,49,1784212220.524667,0,0x0010,True,49,1784212220.524667,1,25,50,1784212220.560773,17,83,0x0018,129,0.011683,0.011683,36.105871,36.117554,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53238,127.0.0.1,20000,5,127.0.0.1:53238<->127.0.0.1:20000#s5,52,1784212220.5608232,25,18,0x0018,21,87,2,53,1784212220.597162,17,0x0018,False,,,,,53,1784212220.597162,17,83,0x0018,129,36.338806,,,36.338806,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_036ms,delay_036ms.pcap,delay_036ms,False,127.0.0.1,53238,127.0.0.1,20000,5,127.0.0.1:53238<->127.0.0.1:20000#s5,54,1784212220.597202,46,35,0x0018,24,90,20,55,1784212220.6334944,17,0x0018,False,,,,,55,1784212220.6334944,17,83,0x0018,129,36.292315,,,36.292315,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
