capture_id,ts,device,ack_mode,flow,transaction_id,direction,tcp_kind,dnp3_fc,role,response_to,is_read_request,is_read_response,is_direct_operate,is_direct_operate_response,is_select,is_select_confirm,is_operate,is_operate_confirm,is_app_confirm,is_response,response_fragment_index,app_fir,app_fin,app_con,wire_size,tcp_payload_size
SEL751.pcap,1561422651.639229,SEL751,separate,10.0.0.3:38527,216,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422652.62359,SEL751,separate,10.0.0.3:38527,217,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422652.627271,SEL751,separate,10.0.0.3:38527,217,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422652.642499,SEL751,separate,10.0.0.3:38527,217,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422652.642528,SEL751,separate,10.0.0.3:38527,217,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422653.623772,SEL751,separate,10.0.0.3:38527,218,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422653.627523,SEL751,separate,10.0.0.3:38527,218,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422653.639553,SEL751,separate,10.0.0.3:38527,218,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422653.639579,SEL751,separate,10.0.0.3:38527,218,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422654.62393,SEL751,separate,10.0.0.3:38527,219,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422654.627498,SEL751,separate,10.0.0.3:38527,219,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422654.641579,SEL751,separate,10.0.0.3:38527,219,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422654.641606,SEL751,separate,10.0.0.3:38527,219,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422655.624115,SEL751,separate,10.0.0.3:38527,220,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422655.628024,SEL751,separate,10.0.0.3:38527,220,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422655.642203,SEL751,separate,10.0.0.3:38527,220,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422655.642229,SEL751,separate,10.0.0.3:38527,220,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422656.624265,SEL751,separate,10.0.0.3:38527,221,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422656.62855,SEL751,separate,10.0.0.3:38527,221,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422656.643828,SEL751,separate,10.0.0.3:38527,221,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422656.643856,SEL751,separate,10.0.0.3:38527,221,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422657.624418,SEL751,separate,10.0.0.3:38527,222,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422657.628556,SEL751,separate,10.0.0.3:38527,222,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422657.642157,SEL751,separate,10.0.0.3:38527,222,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422657.642185,SEL751,separate,10.0.0.3:38527,222,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422658.624601,SEL751,separate,10.0.0.3:38527,223,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422658.629005,SEL751,separate,10.0.0.3:38527,223,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422658.644858,SEL751,separate,10.0.0.3:38527,223,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422658.644887,SEL751,separate,10.0.0.3:38527,223,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422659.624764,SEL751,separate,10.0.0.3:38527,224,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422659.629405,SEL751,separate,10.0.0.3:38527,224,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422659.641089,SEL751,separate,10.0.0.3:38527,224,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422659.641117,SEL751,separate,10.0.0.3:38527,224,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422660.624932,SEL751,separate,10.0.0.3:38527,225,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422660.629556,SEL751,separate,10.0.0.3:38527,225,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422660.641539,SEL751,separate,10.0.0.3:38527,225,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422660.641565,SEL751,separate,10.0.0.3:38527,225,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422661.625071,SEL751,separate,10.0.0.3:38527,226,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422661.630084,SEL751,separate,10.0.0.3:38527,226,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422661.645636,SEL751,separate,10.0.0.3:38527,226,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422661.645664,SEL751,separate,10.0.0.3:38527,226,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422662.625244,SEL751,separate,10.0.0.3:38527,227,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422662.628811,SEL751,separate,10.0.0.3:38527,227,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422662.64294,SEL751,separate,10.0.0.3:38527,227,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422662.642968,SEL751,separate,10.0.0.3:38527,227,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422663.625421,SEL751,separate,10.0.0.3:38527,228,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422663.62899,SEL751,separate,10.0.0.3:38527,228,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422663.641321,SEL751,separate,10.0.0.3:38527,228,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422663.641347,SEL751,separate,10.0.0.3:38527,228,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422664.6256,SEL751,separate,10.0.0.3:38527,229,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422664.629214,SEL751,separate,10.0.0.3:38527,229,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422664.641598,SEL751,separate,10.0.0.3:38527,229,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422664.641624,SEL751,separate,10.0.0.3:38527,229,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422665.62576,SEL751,separate,10.0.0.3:38527,230,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422665.629418,SEL751,separate,10.0.0.3:38527,230,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422665.642221,SEL751,separate,10.0.0.3:38527,230,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422665.642247,SEL751,separate,10.0.0.3:38527,230,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422666.625923,SEL751,separate,10.0.0.3:38527,231,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422666.629699,SEL751,separate,10.0.0.3:38527,231,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422666.642348,SEL751,separate,10.0.0.3:38527,231,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422666.642374,SEL751,separate,10.0.0.3:38527,231,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422667.626083,SEL751,separate,10.0.0.3:38527,232,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422667.629822,SEL751,separate,10.0.0.3:38527,232,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422667.645748,SEL751,separate,10.0.0.3:38527,232,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422667.645776,SEL751,separate,10.0.0.3:38527,232,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422668.626255,SEL751,separate,10.0.0.3:38527,233,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422668.629872,SEL751,separate,10.0.0.3:38527,233,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422668.642403,SEL751,separate,10.0.0.3:38527,233,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422668.64243,SEL751,separate,10.0.0.3:38527,233,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422669.626425,SEL751,separate,10.0.0.3:38527,234,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422669.629948,SEL751,separate,10.0.0.3:38527,234,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422669.642256,SEL751,separate,10.0.0.3:38527,234,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422669.642283,SEL751,separate,10.0.0.3:38527,234,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422670.626599,SEL751,separate,10.0.0.3:38527,235,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422670.630274,SEL751,separate,10.0.0.3:38527,235,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422670.642006,SEL751,separate,10.0.0.3:38527,235,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422670.642033,SEL751,separate,10.0.0.3:38527,235,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422671.626779,SEL751,separate,10.0.0.3:38527,236,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422671.630278,SEL751,separate,10.0.0.3:38527,236,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422671.641984,SEL751,separate,10.0.0.3:38527,236,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422671.642009,SEL751,separate,10.0.0.3:38527,236,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422672.62695,SEL751,separate,10.0.0.3:38527,237,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422672.630651,SEL751,separate,10.0.0.3:38527,237,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422672.644559,SEL751,separate,10.0.0.3:38527,237,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422672.644588,SEL751,separate,10.0.0.3:38527,237,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422673.627081,SEL751,separate,10.0.0.3:38527,238,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422673.630504,SEL751,separate,10.0.0.3:38527,238,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422673.642314,SEL751,separate,10.0.0.3:38527,238,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422673.642338,SEL751,separate,10.0.0.3:38527,238,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422674.627231,SEL751,separate,10.0.0.3:38527,239,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422674.630757,SEL751,separate,10.0.0.3:38527,239,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422674.642613,SEL751,separate,10.0.0.3:38527,239,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422674.642638,SEL751,separate,10.0.0.3:38527,239,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422675.627432,SEL751,separate,10.0.0.3:38527,240,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422675.631109,SEL751,separate,10.0.0.3:38527,240,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422675.644838,SEL751,separate,10.0.0.3:38527,240,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422675.644864,SEL751,separate,10.0.0.3:38527,240,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422676.627569,SEL751,separate,10.0.0.3:38527,241,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422676.631283,SEL751,separate,10.0.0.3:38527,241,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422676.642946,SEL751,separate,10.0.0.3:38527,241,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422676.642972,SEL751,separate,10.0.0.3:38527,241,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422677.627745,SEL751,separate,10.0.0.3:38527,242,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422677.631161,SEL751,separate,10.0.0.3:38527,242,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422677.642744,SEL751,separate,10.0.0.3:38527,242,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422677.642769,SEL751,separate,10.0.0.3:38527,242,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422678.627911,SEL751,separate,10.0.0.3:38527,243,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422678.631415,SEL751,separate,10.0.0.3:38527,243,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422678.644868,SEL751,separate,10.0.0.3:38527,243,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422678.644894,SEL751,separate,10.0.0.3:38527,243,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422679.628072,SEL751,separate,10.0.0.3:38527,244,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422679.636032,SEL751,separate,10.0.0.3:38527,244,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422679.647918,SEL751,separate,10.0.0.3:38527,244,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422679.647949,SEL751,separate,10.0.0.3:38527,244,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422680.628239,SEL751,separate,10.0.0.3:38527,245,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422680.632016,SEL751,separate,10.0.0.3:38527,245,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422680.644872,SEL751,separate,10.0.0.3:38527,245,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422680.644899,SEL751,separate,10.0.0.3:38527,245,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422681.628422,SEL751,separate,10.0.0.3:38527,246,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422681.632568,SEL751,separate,10.0.0.3:38527,246,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422681.644898,SEL751,separate,10.0.0.3:38527,246,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422681.644933,SEL751,separate,10.0.0.3:38527,246,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422682.62859,SEL751,separate,10.0.0.3:38527,247,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422682.632594,SEL751,separate,10.0.0.3:38527,247,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422682.644378,SEL751,separate,10.0.0.3:38527,247,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422682.644407,SEL751,separate,10.0.0.3:38527,247,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422683.628764,SEL751,separate,10.0.0.3:38527,248,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422683.632997,SEL751,separate,10.0.0.3:38527,248,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422683.644902,SEL751,separate,10.0.0.3:38527,248,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422683.644927,SEL751,separate,10.0.0.3:38527,248,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422684.628912,SEL751,separate,10.0.0.3:38527,249,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422684.633921,SEL751,separate,10.0.0.3:38527,249,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422684.645229,SEL751,separate,10.0.0.3:38527,249,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422684.645255,SEL751,separate,10.0.0.3:38527,249,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422685.629073,SEL751,separate,10.0.0.3:38527,250,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422685.633499,SEL751,separate,10.0.0.3:38527,250,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422685.645532,SEL751,separate,10.0.0.3:38527,250,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
SEL751.pcap,1561422685.64556,SEL751,separate,10.0.0.3:38527,250,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422686.629205,SEL751,separate,10.0.0.3:38527,251,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
SEL751.pcap,1561422686.63365,SEL751,separate,10.0.0.3:38527,251,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422686.645581,SEL751,separate,10.0.0.3:38527,251,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
