pcap,device_label,outstation_ip,classification,flow_id,stream,master,outstation,req_frame,req_size,req_func,first_rev_frame,first_rev_is_pure_ack,resp_frame,resp_size,resp_func,resp_flags,resp_seq,resp_ack,req_to_ack_ms,req_to_resp_ms,ack_to_resp_ms,retransmission,duplicate_ack,reset,out_of_order,note
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,268,22,1,269,False,269,54,129,0x0018,4753,1959,16.2051,16.2051,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,271,22,1,272,False,272,54,129,0x0018,4807,1981,15.6572,15.6572,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,274,22,1,275,False,275,54,129,0x0018,4861,2003,15.738,15.738,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,277,22,1,278,False,278,54,129,0x0018,4915,2025,15.784,15.784,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,280,22,1,281,False,281,54,129,0x0018,4969,2047,15.877,15.877,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,283,22,1,284,False,284,54,129,0x0018,5023,2069,17.0991,17.0991,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,286,22,1,287,False,287,54,129,0x0018,5077,2091,17.6659,17.6659,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,289,22,1,290,False,290,54,129,0x0018,5131,2113,17.405,17.405,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,292,22,1,293,False,293,54,129,0x0018,5185,2135,17.401,17.401,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,295,22,1,296,False,296,54,129,0x0018,5239,2157,17.298,17.298,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,298,22,1,299,False,299,54,129,0x0018,5293,2179,17.5419,17.5419,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,301,22,1,302,False,302,54,129,0x0018,5347,2201,17.5092,17.5092,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,304,22,1,305,False,305,54,129,0x0018,5401,2223,17.4658,17.4658,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,307,22,1,308,False,308,54,129,0x0018,5455,2245,16.609,16.609,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,310,22,1,311,False,311,54,129,0x0018,5509,2267,16.6008,16.6008,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,313,22,1,314,False,314,54,129,0x0018,5563,2289,16.736,16.736,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,316,22,1,317,False,317,54,129,0x0018,5617,2311,16.897,16.897,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,319,22,1,320,False,320,54,129,0x0018,5671,2333,16.5641,16.5641,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,322,22,1,323,False,323,54,129,0x0018,5725,2355,16.789,16.789,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,325,22,1,326,False,326,54,129,0x0018,5779,2377,16.258,16.258,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,328,22,1,329,False,329,54,129,0x0018,5833,2399,16.0379,16.0379,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,331,22,1,332,False,332,54,129,0x0018,5887,2421,16.4089,16.4089,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,334,22,1,335,False,335,54,129,0x0018,5941,2443,16.299,16.299,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,337,22,1,338,False,338,54,129,0x0018,5995,2465,15.712,15.712,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,340,22,1,341,False,341,54,129,0x0018,6049,2487,15.5361,15.5361,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,343,22,1,344,False,344,54,129,0x0018,6103,2509,17.1199,17.1199,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,346,22,1,347,False,347,54,129,0x0018,6157,2531,17.9088,17.9088,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,349,22,1,350,False,350,54,129,0x0018,6211,2553,17.3199,17.3199,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,352,22,1,353,False,353,54,129,0x0018,6265,2575,17.421,17.421,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,355,22,1,356,False,356,54,129,0x0018,6319,2597,16.6471,16.6471,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,358,22,1,359,False,359,54,129,0x0018,6373,2619,16.969,16.969,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,361,22,1,362,False,362,54,129,0x0018,6427,2641,17.432,17.432,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,364,22,1,365,False,365,54,129,0x0018,6481,2663,17.1409,17.1409,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,367,22,1,368,False,368,54,129,0x0018,6535,2685,16.6922,16.6922,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,370,22,1,371,False,371,54,129,0x0018,6589,2707,16.5009,16.5009,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,373,22,1,374,False,374,54,129,0x0018,6643,2729,16.284,16.284,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,376,22,1,377,False,377,54,129,0x0018,6697,2751,16.5129,16.5129,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,379,22,1,380,False,380,54,129,0x0018,6751,2773,16.387,16.387,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,382,22,1,383,False,383,54,129,0x0018,6805,2795,16.412,16.412,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,385,22,1,386,False,386,54,129,0x0018,6859,2817,16.228,16.228,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,388,22,1,389,False,389,54,129,0x0018,6913,2839,15.6939,15.6939,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,391,22,1,392,False,392,54,129,0x0018,6967,2861,15.9161,15.9161,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,394,22,1,395,False,395,54,129,0x0018,7021,2883,15.9581,15.9581,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,397,22,1,398,False,398,54,129,0x0018,7075,2905,15.4209,15.4209,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,400,22,1,401,False,401,54,129,0x0018,7129,2927,15.249,15.249,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,403,22,1,404,False,404,54,129,0x0018,7183,2949,15.8451,15.8451,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,406,22,1,407,False,407,54,129,0x0018,7237,2971,18.0821,18.0821,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,409,22,1,410,False,410,54,129,0x0018,7291,2993,17.462,17.462,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,412,22,1,413,False,413,54,129,0x0018,7345,3015,17.4749,17.4749,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,415,22,1,416,False,416,54,129,0x0018,7399,3037,17.967,17.967,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,418,22,1,419,False,419,54,129,0x0018,7453,3059,16.665,16.665,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,421,22,1,422,False,422,54,129,0x0018,7507,3081,17.344,17.344,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,424,22,1,425,False,425,54,129,0x0018,7561,3103,16.788,16.788,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,427,22,1,428,False,428,54,129,0x0018,7615,3125,17.1731,17.1731,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,430,22,1,431,False,431,54,129,0x0018,7669,3147,16.4831,16.4831,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,433,22,1,434,False,434,54,129,0x0018,7723,3169,16.598,16.598,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,436,22,1,437,False,437,54,129,0x0018,7777,3191,16.495,16.495,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,439,22,1,440,False,440,54,129,0x0018,7831,3213,16.562,16.562,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,442,22,1,443,False,443,54,129,0x0018,7885,3235,16.6249,16.6249,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,445,22,1,446,False,446,54,129,0x0018,7939,3257,15.9109,15.9109,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,448,22,1,449,False,449,54,129,0x0018,7993,3279,16.4778,16.4778,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,451,22,1,452,False,452,54,129,0x0018,8047,3301,15.919,15.919,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,454,22,1,455,False,455,54,129,0x0018,8101,3323,16.0489,16.0489,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,457,22,1,458,False,458,54,129,0x0018,8155,3345,16.0689,16.0689,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,460,22,1,461,False,461,54,129,0x0018,8209,3367,15.9109,15.9109,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,463,22,1,464,False,464,54,129,0x0018,8263,3389,15.641,15.641,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,466,22,1,467,False,467,54,129,0x0018,8317,3411,15.393,15.393,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,469,22,1,470,False,470,54,129,0x0018,8371,3433,17.0951,17.0951,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,472,22,1,473,False,473,54,129,0x0018,8425,3455,16.958,16.958,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,475,22,1,476,False,476,54,129,0x0018,8479,3477,17.2169,17.2169,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,478,22,1,479,False,479,54,129,0x0018,8533,3499,17.4491,17.4491,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,481,22,1,482,False,482,54,129,0x0018,8587,3521,17.3881,17.3881,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,484,22,1,485,False,485,54,129,0x0018,8641,3543,17.4921,17.4921,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,487,22,1,488,False,488,54,129,0x0018,8695,3565,16.7029,16.7029,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,490,22,1,491,False,491,54,129,0x0018,8749,3587,17.2169,17.2169,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,493,22,1,494,False,494,54,129,0x0018,8803,3609,16.6941,16.6941,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,496,22,1,497,False,497,54,129,0x0018,8857,3631,16.9039,16.9039,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,499,22,1,500,False,500,54,129,0x0018,8911,3653,16.47,16.47,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,502,22,1,503,False,503,54,129,0x0018,8965,3675,16.577,16.577,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,505,22,1,506,False,506,54,129,0x0018,9019,3697,16.5479,16.5479,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,508,22,1,509,False,509,54,129,0x0018,9073,3719,16.1691,16.1691,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,511,22,1,512,False,512,54,129,0x0018,9127,3741,16.845,16.845,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,514,22,1,515,False,515,54,129,0x0018,9181,3763,15.727,15.727,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,517,22,1,518,False,518,54,129,0x0018,9235,3785,16.3269,16.3269,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,520,22,1,521,False,521,54,129,0x0018,9289,3807,15.7959,15.7959,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,523,22,1,524,False,524,54,129,0x0018,9343,3829,15.9302,15.9302,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,526,22,1,527,False,527,54,129,0x0018,9397,3851,15.4741,15.4741,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,529,22,1,530,False,530,54,129,0x0018,9451,3873,16.0921,16.0921,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,532,22,1,533,False,533,54,129,0x0018,9505,3895,15.3089,15.3089,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,535,22,1,536,False,536,54,129,0x0018,9559,3917,15.1968,15.1968,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,538,22,1,539,False,539,54,129,0x0018,9613,3939,17.3931,17.3931,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,541,22,1,542,False,542,54,129,0x0018,9667,3961,17.4911,17.4911,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,544,22,1,545,False,545,54,129,0x0018,9721,3983,17.534,17.534,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,547,22,1,548,False,548,54,129,0x0018,9775,4005,17.0681,17.0681,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,550,22,1,551,False,551,54,129,0x0018,9829,4027,16.547,16.547,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,553,22,1,554,False,554,54,129,0x0018,9883,4049,16.989,16.989,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,556,22,1,557,False,557,54,129,0x0018,9937,4071,16.4011,16.4011,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,559,22,1,560,False,560,54,129,0x0018,9991,4093,16.439,16.439,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,562,22,1,563,False,563,54,129,0x0018,10045,4115,16.8471,16.8471,0.0,False,False,False,False,
AB1400.pcap,AB1400,10.0.0.12,COMBINED_ACK_RESPONSE,10.0.0.3:53459<->10.0.0.12:20000#s0,0,10.0.0.3:53459,10.0.0.12:20000,565,22,1,566,False,566,54,129,0x0018,10099,4137,17.0212,17.0212,0.0,False,False,False,False,
